-0.700000 +1.824070e-02
-0.278947 +6.285552e+03
-0.036842 +1.272760e+05
0.205263 +2.794552e+05
0.447368 +1.277649e+05
0.689474 +2.150828e+04
0.931579 +2.170922e+03
1.173684 +1.970003e+02
1.415789 +2.219231e+01
1.657895 +3.946106e+00
1.900000 +1.296800e+00
2.142105 +8.492048e-01
2.384211 +1.100203e+00
2.626316 +2.578274e+00
2.868421 +9.201244e+00
3.110526 +3.876849e+01
3.352632 +1.376796e+02
3.594737 +2.709263e+02
3.836842 +1.788322e+02
4.078947 +2.207317e+01
4.500000 +1.412350e-03
