     5      7 +1.262618e+02 +9.882850e+01 +7.475116e+01 +5.402982e+01 +3.666448e+01 +2.265515e+01 +1.200183e+01 +4.704511e+00 +7.631966e-01 +1.778866e-01 +2.948581e+00 +9.075281e+00 +1.855799e+01 +3.139669e+01 +4.759141e+01 +6.714213e+01 +9.004885e+01 +1.163116e+02 +1.459303e+02 +1.789050e+02 +2.152358e+02 +2.549225e+02 +2.979653e+02 +3.443640e+02 +3.941188e+02 +4.472296e+02 +5.036963e+02 +5.635191e+02 +6.266979e+02 +6.932327e+02 
     4      7 +7.141837e+01 +5.120206e+01 +3.434176e+01 +2.083746e+01 +1.068917e+01 +3.896883e+00 +4.606000e-01 +3.803215e-01 +3.656048e+00 +1.028778e+01 +2.027551e+01 +3.361926e+01 +5.031900e+01 +7.037475e+01 +9.378651e+01 +1.205543e+02 +1.506780e+02 +1.841578e+02 +2.209936e+02 +2.611854e+02 +3.047331e+02 +3.516369e+02 +4.018967e+02 +4.555125e+02 +5.124843e+02 +5.728121e+02 +6.364959e+02 +7.035358e+02 +7.739316e+02 +8.476834e+02 
     4      7 +7.996507e+01 +5.847572e+01 +4.034237e+01 +2.556503e+01 +1.414369e+01 +6.078357e+00 +1.369029e+00 +1.570563e-02 +2.018387e+00 +7.377073e+00 +1.609176e+01 +2.816246e+01 +4.358916e+01 +6.237186e+01 +8.451057e+01 +1.100053e+02 +1.388560e+02 +1.710627e+02 +2.066255e+02 +2.455442e+02 +2.878189e+02 +3.334497e+02 +3.824364e+02 +4.347792e+02 +4.904779e+02 +5.495327e+02 +6.119435e+02 +6.777102e+02 +7.468330e+02 +8.193118e+02 
     4      7 +8.660983e+01 +6.417713e+01 +4.510043e+01 +2.937974e+01 +1.701506e+01 +8.006374e+00 +2.353697e+00 +5.702502e-02 +1.116357e+00 +5.531695e+00 +1.330304e+01 +2.443038e+01 +3.891373e+01 +5.675309e+01 +7.794845e+01 +1.024998e+02 +1.304072e+02 +1.616706e+02 +1.962899e+02 +2.342653e+02 +2.755967e+02 +3.202841e+02 +3.683275e+02 +4.197269e+02 +4.744823e+02 +5.325937e+02 +5.940612e+02 +6.588846e+02 +7.270640e+02 +7.985994e+02 
     4      7 +9.506095e+01 +7.147930e+01 +5.125365e+01 +3.438401e+01 +2.087038e+01 +1.071275e+01 +3.911125e+00 +4.655048e-01 +3.758894e-01 +3.642279e+00 +1.026467e+01 +2.024307e+01 +3.357747e+01 +5.026788e+01 +7.031430e+01 +9.371671e+01 +1.204751e+02 +1.505896e+02 +1.840600e+02 +2.208864e+02 +2.610689e+02 +3.046073e+02 +3.515018e+02 +4.017522e+02 +4.553587e+02 +5.123212e+02 +5.726396e+02 +6.363141e+02 +7.033446e+02 +7.737311e+02 
     4      7 +7.970539e+01 +5.825369e+01 +4.015799e+01 +2.541829e+01 +1.403460e+01 +6.006916e+00 +1.335235e+00 +1.955900e-02 +2.059887e+00 +7.456221e+00 +1.620856e+01 +2.831690e+01 +4.378125e+01 +6.260160e+01 +8.477796e+01 +1.103103e+02 +1.391987e+02 +1.714431e+02 +2.070434e+02 +2.459998e+02 +2.883122e+02 +3.339806e+02 +3.830050e+02 +4.353854e+02 +4.911218e+02 +5.502142e+02 +6.126626e+02 +6.784670e+02 +7.476275e+02 +8.201439e+02 
     4      7 +6.980227e+01 +4.983510e+01 +3.322393e+01 +1.996877e+01 +1.006962e+01 +3.526466e+00 +3.393196e-01 +5.081777e-01 +4.033041e+00 +1.091391e+01 +2.115078e+01 +3.474366e+01 +5.169254e+01 +7.199743e+01 +9.565832e+01 +1.226752e+02 +1.530481e+02 +1.867770e+02 +2.238619e+02 +2.643028e+02 +3.080998e+02 +3.552527e+02 +4.057616e+02 +4.596266e+02 +5.168475e+02 +5.774244e+02 +6.413574e+02 +7.086463e+02 +7.792913e+02 +8.532923e+02 
     4      7 +7.416699e+01 +5.353335e+01 +3.625571e+01 +2.233407e+01 +1.176845e+01 +4.558820e+00 +7.052004e-01 +2.075852e-01 +3.065975e+00 +9.280369e+00 +1.885077e+01 +3.177717e+01 +4.805958e+01 +6.769799e+01 +9.069241e+01 +1.170428e+02 +1.467493e+02 +1.798117e+02 +2.162301e+02 +2.560046e+02 +2.991350e+02 +3.456215e+02 +3.954639e+02 +4.486624e+02 +5.052169e+02 +5.651273e+02 +6.283938e+02 +6.950163e+02 +7.649948e+02 +8.383293e+02 
     4      7 +7.158276e+01 +5.134127e+01 +3.445578e+01 +2.092630e+01 +1.075283e+01 +3.935354e+00 +4.738883e-01 +3.684270e-01 +3.618970e+00 +1.022552e+01 +2.018807e+01 +3.350663e+01 +5.018119e+01 +7.021176e+01 +9.359833e+01 +1.203409e+02 +1.504395e+02 +1.838941e+02 +2.207047e+02 +2.608713e+02 +3.043939e+02 +3.512725e+02 +4.015071e+02 +4.550977e+02 +5.120443e+02 +5.723469e+02 +6.360056e+02 +7.030202e+02 +7.733908e+02 +8.471175e+02 
     4      7 +7.195690e+01 +5.165820e+01 +3.471551e+01 +2.112882e+01 +1.089813e+01 +4.023453e+00 +5.047782e-01 +3.421078e-01 +3.535442e+00 +1.008478e+01 +1.999013e+01 +3.325147e+01 +4.986883e+01 +6.984219e+01 +9.317155e+01 +1.198569e+02 +1.498983e+02 +1.832957e+02 +2.200490e+02 +2.601584e+02 +3.036238e+02 +3.504452e+02 +4.006226e+02 +4.541560e+02 +5.110454e+02 +5.712909e+02 +6.348923e+02 +7.018497e+02 +7.721631e+02 +8.458326e+02 
