    17     24 +9.297758e+02 +8.524559e+02 +7.784921e+02 +7.078842e+02 +6.406323e+02 +5.767365e+02 +5.161966e+02 +4.590128e+02 +4.051850e+02 +3.547131e+02 +3.075973e+02 +2.638375e+02 +2.234337e+02 +1.863858e+02 +1.526940e+02 +1.223582e+02 +9.537843e+01 +7.175464e+01 +5.148685e+01 +3.457506e+01 +2.101928e+01 +1.081950e+01 +3.975734e+00 +4.879678e-01 +3.562065e-01 +3.580450e+00 +1.016070e+01 +2.009695e+01 +3.338921e+01 +5.003747e+01 
    17     24 +9.359124e+02 +8.583323e+02 +7.841081e+02 +7.132400e+02 +6.457279e+02 +5.815717e+02 +5.207716e+02 +4.633275e+02 +4.092394e+02 +3.585073e+02 +3.111312e+02 +2.671111e+02 +2.264470e+02 +1.891390e+02 +1.551869e+02 +1.245908e+02 +9.735075e+01 +7.346669e+01 +5.293863e+01 +3.576658e+01 +2.195053e+01 +1.149048e+01 +4.386446e+00 +6.384124e-01 +2.463833e-01 +3.210359e+00 +9.530339e+00 +1.920632e+01 +3.223831e+01 +4.862631e+01 
    17     24 +9.573881e+02 +8.789038e+02 +8.037755e+02 +7.320032e+02 +6.635869e+02 +5.985266e+02 +5.368223e+02 +4.784740e+02 +4.234817e+02 +3.718454e+02 +3.235651e+02 +2.786409e+02 +2.370726e+02 +1.988603e+02 +1.640041e+02 +1.325038e+02 +1.043596e+02 +7.957131e+01 +5.813907e+01 +4.006283e+01 +2.534260e+01 +1.397837e+01 +5.970148e+00 +1.317930e+00 +2.171674e-02 +2.081508e+00 +7.497305e+00 +1.626911e+01 +2.839691e+01 +4.388072e+01 
    18     24 +1.009248e+03 +9.286209e+02 +8.513501e+02 +7.774354e+02 +7.068766e+02 +6.396738e+02 +5.758270e+02 +5.153362e+02 +4.582015e+02 +4.044227e+02 +3.540000e+02 +3.069332e+02 +2.632225e+02 +2.228677e+02 +1.858690e+02 +1.522262e+02 +1.219395e+02 +9.500879e+01 +7.143407e+01 +5.121536e+01 +3.435265e+01 +2.084595e+01 +1.069525e+01 +3.900552e+00 +4.618619e-01 +3.791765e-01 +3.652496e+00 +1.028182e+01 +2.026715e+01 +3.360848e+01 
    18     24 +1.027927e+03 +9.465424e+02 +8.685135e+02 +7.938405e+02 +7.225235e+02 +6.545626e+02 +5.899576e+02 +5.287087e+02 +4.708157e+02 +4.162788e+02 +3.650979e+02 +3.172729e+02 +2.728040e+02 +2.316911e+02 +1.939342e+02 +1.595333e+02 +1.284884e+02 +1.007995e+02 +7.646655e+01 +5.548966e+01 +3.786877e+01 +2.360389e+01 +1.269501e+01 +5.142142e+00 +9.452735e-01 +1.044101e-01 +2.619551e+00 +8.490697e+00 +1.771785e+01 +3.030100e+01 
    18     24 +9.959558e+02 +9.158727e+02 +8.391457e+02 +7.657747e+02 +6.957597e+02 +6.291007e+02 +5.657977e+02 +5.058507e+02 +4.492597e+02 +3.960248e+02 +3.461458e+02 +2.996228e+02 +2.564559e+02 +2.166449e+02 +1.801899e+02 +1.470910e+02 +1.173480e+02 +9.096109e+01 +6.793015e+01 +4.825522e+01 +3.193629e+01 +1.897337e+01 +9.366451e+00 +3.115538e+00 +2.206287e-01 +6.817244e-01 +4.498825e+00 +1.167193e+01 +2.220104e+01 +3.608616e+01 
    18     24 +9.631171e+02 +8.843933e+02 +8.090255e+02 +7.370137e+02 +6.683579e+02 +6.030581e+02 +5.411144e+02 +4.825266e+02 +4.272948e+02 +3.754190e+02 +3.268993e+02 +2.817355e+02 +2.399277e+02 +2.014760e+02 +1.663802e+02 +1.346405e+02 +1.062568e+02 +8.122902e+01 +5.955729e+01 +4.124157e+01 +2.628185e+01 +1.467813e+01 +6.430423e+00 +1.538718e+00 +3.016943e-03 +1.823321e+00 +6.999630e+00 +1.553194e+01 +2.742026e+01 +4.266458e+01 
    17     24 +9.310054e+02 +8.536333e+02 +7.796172e+02 +7.089571e+02 +6.416531e+02 +5.777050e+02 +5.171129e+02 +4.598769e+02 +4.059968e+02 +3.554727e+02 +3.083047e+02 +2.644927e+02 +2.240366e+02 +1.869366e+02 +1.531926e+02 +1.228045e+02 +9.577252e+01 +7.209651e+01 +5.177650e+01 +3.481250e+01 +2.120450e+01 +1.095251e+01 +4.056518e+00 +5.165334e-01 +3.325537e-01 +3.504579e+00 +1.003261e+01 +1.991664e+01 +3.315668e+01 +4.975273e+01 
    17     24 +9.086152e+02 +8.321995e+02 +7.591397e+02 +6.894360e+02 +6.230883e+02 +5.600965e+02 +5.004608e+02 +4.441811e+02 +3.912574e+02 +3.416897e+02 +2.954779e+02 +2.526222e+02 +2.131225e+02 +1.769789e+02 +1.441912e+02 +1.147595e+02 +8.868381e+01 +6.596414e+01 +4.660047e+01 +3.059280e+01 +1.794115e+01 +8.645491e+00 +2.705842e+00 +1.221971e-01 +8.945572e-01 +5.022922e+00 +1.250729e+01 +2.334767e+01 +3.754405e+01 +5.509643e+01 
    17     24 +9.058164e+02 +8.295210e+02 +7.565817e+02 +6.869983e+02 +6.207709e+02 +5.578996e+02 +4.983842e+02 +4.422248e+02 +3.894215e+02 +3.399742e+02 +2.938828e+02 +2.511475e+02 +2.117682e+02 +1.757448e+02 +1.430775e+02 +1.137662e+02 +8.781090e+01 +6.521160e+01 +4.596830e+01 +3.008100e+01 +1.754971e+01 +8.374428e+00 +2.555148e+00 +9.187314e-02 +9.846027e-01 +5.233337e+00 +1.283808e+01 +2.379882e+01 +3.811557e+01 +5.578832e+01 
