     4      8 +9.052820e+01 +6.755613e+01 +4.794006e+01 +3.168000e+01 +1.877594e+01 +9.227892e+00 +3.035843e+00 +1.997999e-01 +7.197613e-01 +4.595727e+00 +1.182770e+01 +2.241567e+01 +3.635965e+01 +5.365964e+01 +7.431563e+01 +9.832762e+01 +1.256956e+02 +1.564196e+02 +1.904996e+02 +2.279356e+02 +2.687277e+02 +3.128757e+02 +3.603797e+02 +4.112398e+02 +4.654558e+02 +5.230278e+02 +5.839559e+02 +6.482399e+02 +7.158800e+02 +7.868760e+02 
     4      8 +8.983836e+01 +6.696039e+01 +4.743842e+01 +3.127246e+01 +1.846250e+01 +9.008542e+00 +2.910593e+00 +1.686489e-01 +7.827092e-01 +4.752774e+00 +1.207884e+01 +2.276092e+01 +3.679900e+01 +5.419308e+01 +7.494317e+01 +9.904926e+01 +1.265114e+02 +1.573295e+02 +1.915036e+02 +2.290337e+02 +2.699198e+02 +3.141619e+02 +3.617601e+02 +4.127142e+02 +4.670243e+02 +5.246905e+02 +5.857126e+02 +6.500908e+02 +7.178249e+02 +7.889151e+02 
     4      8 +9.562394e+01 +7.196760e+01 +5.166727e+01 +3.472294e+01 +2.113462e+01 +1.090230e+01 +4.025984e+00 +5.056747e-01 +3.413705e-01 +3.533071e+00 +1.008078e+01 +1.998449e+01 +3.324420e+01 +4.985992e+01 +6.983165e+01 +9.315937e+01 +1.198431e+02 +1.498828e+02 +1.832786e+02 +2.200303e+02 +2.601381e+02 +3.036018e+02 +3.504216e+02 +4.005974e+02 +4.541292e+02 +5.110169e+02 +5.712607e+02 +6.348605e+02 +7.018163e+02 +7.721281e+02 
     4      8 +8.858414e+01 +6.587818e+01 +4.652822e+01 +3.053427e+01 +1.789633e+01 +8.614390e+00 +2.688455e+00 +1.185242e-01 +9.045986e-01 +5.046678e+00 +1.254476e+01 +2.339885e+01 +3.760894e+01 +5.517504e+01 +7.609714e+01 +1.003753e+02 +1.280094e+02 +1.589995e+02 +1.933456e+02 +2.310477e+02 +2.721059e+02 +3.165200e+02 +3.642901e+02 +4.154163e+02 +4.698984e+02 +5.277366e+02 +5.889308e+02 +6.534809e+02 +7.213871e+02 +7.926493e+02 
     5      8 +9.873094e+01 +7.466631e+01 +5.395769e+01 +3.660507e+01 +2.260846e+01 +1.196785e+01 +4.683244e+00 +7.546450e-01 +1.820509e-01 +2.965462e+00 +9.104877e+00 +1.860030e+01 +3.145172e+01 +4.765915e+01 +6.722259e+01 +9.014203e+01 +1.164175e+02 +1.460489e+02 +1.790364e+02 +2.153798e+02 +2.550793e+02 +2.981348e+02 +3.445462e+02 +3.943137e+02 +4.474372e+02 +5.039167e+02 +5.637522e+02 +6.269437e+02 +6.934912e+02 +7.633947e+02 
     4      8 +8.870872e+01 +6.598562e+01 +4.661852e+01 +3.060743e+01 +1.795235e+01 +8.653269e+00 +2.710194e+00 +1.231233e-01 +8.920576e-01 +5.016997e+00 +1.249794e+01 +2.333489e+01 +3.752784e+01 +5.507680e+01 +7.598176e+01 +1.002427e+02 +1.278597e+02 +1.588327e+02 +1.931617e+02 +2.308466e+02 +2.718876e+02 +3.162846e+02 +3.640376e+02 +4.151466e+02 +4.696117e+02 +5.274327e+02 +5.886097e+02 +6.531427e+02 +7.210317e+02 +7.922768e+02 
     4      8 +9.679656e+01 +7.298536e+01 +5.253016e+01 +3.543097e+01 +2.168779e+01 +1.130061e+01 +4.269432e+00 +5.942606e-01 +2.750943e-01 +3.311933e+00 +9.704776e+00 +1.945362e+01 +3.255848e+01 +4.901933e+01 +6.883620e+01 +9.200906e+01 +1.185379e+02 +1.484228e+02 +1.816637e+02 +2.182606e+02 +2.582135e+02 +3.015224e+02 +3.481873e+02 +3.982082e+02 +4.515851e+02 +5.083180e+02 +5.684069e+02 +6.318518e+02 +6.986528e+02 +7.688097e+02 
     5      8 +9.769157e+01 +7.376280e+01 +5.319004e+01 +3.597328e+01 +2.211252e+01 +1.160777e+01 +4.459026e+00 +6.662858e-01 +2.295502e-01 +3.148819e+00 +9.424093e+00 +1.905537e+01 +3.204266e+01 +4.838594e+01 +6.808524e+01 +9.114053e+01 +1.175518e+02 +1.473191e+02 +1.804425e+02 +2.169218e+02 +2.567571e+02 +2.999484e+02 +3.464958e+02 +3.963991e+02 +4.496584e+02 +5.062738e+02 +5.662451e+02 +6.295725e+02 +6.962558e+02 +7.662952e+02 
     4      8 +8.821928e+01 +6.556359e+01 +4.626390e+01 +3.032022e+01 +1.773254e+01 +8.500872e+00 +2.625204e+00 +1.055411e-01 +9.418827e-01 +5.134229e+00 +1.268258e+01 +2.358694e+01 +3.784730e+01 +5.546366e+01 +7.643603e+01 +1.007644e+02 +1.284488e+02 +1.594892e+02 +1.938856e+02 +2.316380e+02 +2.727464e+02 +3.172108e+02 +3.650312e+02 +4.162076e+02 +4.707400e+02 +5.286284e+02 +5.898728e+02 +6.544733e+02 +7.224297e+02 +7.937422e+02 
     4      8 +9.292961e+01 +6.963273e+01 +4.969187e+01 +3.310700e+01 +1.987814e+01 +1.000529e+01 +3.488440e+00 +3.275951e-01 +5.227551e-01 +4.073920e+00 +1.098109e+01 +2.124426e+01 +3.486344e+01 +5.183863e+01 +7.216982e+01 +9.585701e+01 +1.229002e+02 +1.532994e+02 +1.870546e+02 +2.241658e+02 +2.646330e+02 +3.084563e+02 +3.556355e+02 +4.061707e+02 +4.600620e+02 +5.173092e+02 +5.779124e+02 +6.418717e+02 +7.091870e+02 +7.798582e+02 
