#pos, discpos, thermindex, ukln
4.095146     19     26 +1.122817e+03 +1.037683e+03 +9.559045e+02 +8.774823e+02 +8.024161e+02 +7.307059e+02 +6.623518e+02 +5.973536e+02 +5.357114e+02 +4.774253e+02 +4.224951e+02 +3.709210e+02 +3.227028e+02 +2.778407e+02 +2.363346e+02 +1.981844e+02 +1.633903e+02 +1.319522e+02 +1.038701e+02 +7.914399e+01 +5.777388e+01 +3.975978e+01 +2.510169e+01 +1.379960e+01 +5.853516e+00 +1.263436e+00 +2.936101e-02 +2.151291e+00 +7.629225e+00 +1.646316e+01 
4.003394     19     26 +1.081947e+03 +9.984076e+02 +9.182240e+02 +8.413964e+02 +7.679248e+02 +6.978092e+02 +6.310496e+02 +5.676461e+02 +5.075985e+02 +4.509069e+02 +3.975714e+02 +3.475918e+02 +3.009683e+02 +2.577007e+02 +2.177892e+02 +1.812337e+02 +1.480341e+02 +1.181906e+02 +9.170310e+01 +6.857159e+01 +4.879608e+01 +3.237657e+01 +1.931307e+01 +9.605580e+00 +3.254090e+00 +2.586051e-01 +6.191250e-01 +4.335650e+00 +1.140818e+01 +2.183671e+01 
4.034210     19     26 +1.095589e+03 +1.011514e+03 +9.307948e+02 +8.534317e+02 +7.794245e+02 +7.087734e+02 +6.414783e+02 +5.775391e+02 +5.169560e+02 +4.597289e+02 +4.058578e+02 +3.553427e+02 +3.081835e+02 +2.643804e+02 +2.239333e+02 +1.868423e+02 +1.531072e+02 +1.227281e+02 +9.570500e+01 +7.203793e+01 +5.172686e+01 +3.477179e+01 +2.117274e+01 +1.092968e+01 +4.042631e+00 +5.115856e-01 +3.365452e-01 +3.517510e+00 +1.005448e+01 +1.994745e+01 
4.041527     19     26 +1.098841e+03 +1.014639e+03 +9.337923e+02 +8.563020e+02 +7.821677e+02 +7.113894e+02 +6.439671e+02 +5.799008e+02 +5.191905e+02 +4.618362e+02 +4.078379e+02 +3.571956e+02 +3.099093e+02 +2.659791e+02 +2.254048e+02 +1.881866e+02 +1.543243e+02 +1.238180e+02 +9.666780e+01 +7.287356e+01 +5.243532e+01 +3.535309e+01 +2.162686e+01 +1.125664e+01 +4.242424e+00 +5.842116e-01 +2.820035e-01 +3.335800e+00 +9.745602e+00 +1.951141e+01 
4.012638     19     26 +1.086030e+03 +1.002330e+03 +9.219858e+02 +8.449976e+02 +7.713654e+02 +7.010891e+02 +6.341689e+02 +5.706047e+02 +5.103965e+02 +4.535443e+02 +4.000481e+02 +3.499078e+02 +3.031237e+02 +2.596955e+02 +2.196233e+02 +1.829071e+02 +1.495469e+02 +1.195427e+02 +9.289457e+01 +6.960240e+01 +4.966624e+01 +3.308609e+01 +1.986194e+01 +9.993794e+00 +3.481653e+00 +3.255177e-01 +5.253868e-01 +4.081261e+00 +1.099314e+01 +2.126102e+01 
3.786138     18     26 +9.881951e+02 +9.084312e+02 +8.320234e+02 +7.589715e+02 +6.892757e+02 +6.229359e+02 +5.599521e+02 +5.003242e+02 +4.440524e+02 +3.911366e+02 +3.415768e+02 +2.953730e+02 +2.525252e+02 +2.130334e+02 +1.768977e+02 +1.441179e+02 +1.146941e+02 +8.862633e+01 +6.591457e+01 +4.655881e+01 +3.055905e+01 +1.791530e+01 +8.627551e+00 +2.695809e+00 +1.200725e-01 +9.003402e-01 +5.036613e+00 +1.252889e+01 +2.337717e+01 +3.758146e+01 
3.929370     18     26 +1.049527e+03 +9.672736e+02 +8.883765e+02 +8.128354e+02 +7.406503e+02 +6.718212e+02 +6.063481e+02 +5.442310e+02 +4.854699e+02 +4.300648e+02 +3.780158e+02 +3.293227e+02 +2.839856e+02 +2.420046e+02 +2.033795e+02 +1.681104e+02 +1.361974e+02 +1.076403e+02 +8.243930e+01 +6.059426e+01 +4.210523e+01 +2.697220e+01 +1.519518e+01 +6.774163e+00 +1.709151e+00 +1.432257e-04 +1.647140e+00 +6.650142e+00 +1.500915e+01 +2.672416e+01 
3.925245     18     26 +1.047734e+03 +9.655530e+02 +8.867276e+02 +8.112582e+02 +7.391448e+02 +6.703874e+02 +6.049860e+02 +5.429406e+02 +4.842512e+02 +4.289178e+02 +3.769404e+02 +3.283190e+02 +2.830537e+02 +2.411443e+02 +2.025909e+02 +1.673936e+02 +1.355522e+02 +1.070669e+02 +8.193753e+01 +6.016419e+01 +4.174685e+01 +2.668552e+01 +1.498020e+01 +6.630875e+00 +1.637558e+00 +2.466839e-04 +1.718940e+00 +6.793638e+00 +1.522434e+01 +2.701105e+01 
3.992409     19     26 +1.077105e+03 +9.937561e+02 +9.137635e+02 +8.371268e+02 +7.638461e+02 +6.939214e+02 +6.273528e+02 +5.641401e+02 +5.042835e+02 +4.477828e+02 +3.946382e+02 +3.448495e+02 +2.984169e+02 +2.553403e+02 +2.156196e+02 +1.792550e+02 +1.462464e+02 +1.165938e+02 +9.029719e+01 +6.735659e+01 +4.777200e+01 +3.154341e+01 +1.867082e+01 +9.154237e+00 +2.993660e+00 +1.890879e-01 +7.405204e-01 +4.647958e+00 +1.191140e+01 +2.253085e+01 
3.897073     18     26 +1.035536e+03 +9.538442e+02 +8.755083e+02 +8.005285e+02 +7.289047e+02 +6.606369e+02 +5.957251e+02 +5.341693e+02 +4.759696e+02 +4.211258e+02 +3.696380e+02 +3.215062e+02 +2.767305e+02 +2.353107e+02 +1.972469e+02 +1.625392e+02 +1.311874e+02 +1.031917e+02 +7.855194e+01 +5.726821e+01 +3.934048e+01 +2.476875e+01 +1.355303e+01 +5.693315e+00 +1.189603e+00 +4.189712e-02 +2.250196e+00 +7.814499e+00 +1.673481e+01 +2.901112e+01 
