#pos, discpos, thermindex, ukln
2.519598     13     17 +5.262143e+02 +4.684620e+02 +4.140658e+02 +3.630255e+02 +3.153413e+02 +2.710130e+02 +2.300408e+02 +1.924246e+02 +1.581644e+02 +1.272602e+02 +9.971195e+01 +7.551975e+01 +5.468355e+01 +3.720336e+01 +2.307917e+01 +1.231098e+01 +4.898801e+00 +8.426250e-01 +1.424543e-01 +2.798288e+00 +8.810127e+00 +1.817797e+01 +3.090182e+01 +4.698167e+01 +6.641753e+01 +8.920939e+01 +1.153573e+02 +1.448611e+02 +1.777210e+02 +2.139369e+02 
2.498149     12     17 +5.196339e+02 +4.622544e+02 +4.082309e+02 +3.575634e+02 +3.102519e+02 +2.662965e+02 +2.256970e+02 +1.884535e+02 +1.545661e+02 +1.240346e+02 +9.685918e+01 +7.303974e+01 +5.257630e+01 +3.546886e+01 +2.171744e+01 +1.132201e+01 +4.282592e+00 +5.991766e-01 +2.717665e-01 +3.300361e+00 +9.684961e+00 +1.942556e+01 +3.252217e+01 +4.897479e+01 +6.878341e+01 +9.194803e+01 +1.184687e+02 +1.483453e+02 +1.815779e+02 +2.181666e+02 
2.521890     13     17 +5.269199e+02 +4.691278e+02 +4.146918e+02 +3.636117e+02 +3.158876e+02 +2.715195e+02 +2.305075e+02 +1.928514e+02 +1.585514e+02 +1.276073e+02 +1.000193e+02 +7.578723e+01 +5.491120e+01 +3.739117e+01 +2.322714e+01 +1.241912e+01 +4.967102e+00 +8.710906e-01 +1.310838e-01 +2.747082e+00 +8.719084e+00 +1.804709e+01 +3.073110e+01 +4.677112e+01 +6.616714e+01 +8.891917e+01 +1.150272e+02 +1.444912e+02 +1.773113e+02 +2.134873e+02 
2.404675     12     17 +4.914393e+02 +4.356844e+02 +3.832854e+02 +3.342425e+02 +2.885555e+02 +2.462246e+02 +2.072496e+02 +1.716307e+02 +1.393678e+02 +1.104608e+02 +8.490993e+01 +6.271501e+01 +4.387610e+01 +2.839319e+01 +1.626629e+01 +7.495394e+00 +2.080502e+00 +2.161402e-02 +1.318731e+00 +5.971853e+00 +1.398098e+01 +2.534611e+01 +4.006725e+01 +5.814439e+01 +7.957753e+01 +1.043667e+02 +1.325118e+02 +1.640130e+02 +1.988702e+02 +2.370833e+02 
2.553977     13     17 +5.368480e+02 +4.784982e+02 +4.235045e+02 +3.718668e+02 +3.235851e+02 +2.786594e+02 +2.370896e+02 +1.988759e+02 +1.640183e+02 +1.325166e+02 +1.043709e+02 +7.958119e+01 +5.814752e+01 +4.006984e+01 +2.534818e+01 +1.398251e+01 +5.972856e+00 +1.319202e+00 +2.155376e-02 +2.079910e+00 +7.494271e+00 +1.626464e+01 +2.839101e+01 +4.387338e+01 +6.271176e+01 +8.490615e+01 +1.104565e+02 +1.393629e+02 +1.716253e+02 +2.072437e+02 
2.446049     12     17 +5.038221e+02 +4.473481e+02 +3.942300e+02 +3.444680e+02 +2.980620e+02 +2.550120e+02 +2.153180e+02 +1.789800e+02 +1.459980e+02 +1.163720e+02 +9.010202e+01 +6.718804e+01 +4.763006e+01 +3.142809e+01 +1.858213e+01 +9.092165e+00 +2.958209e+00 +1.802572e-01 +7.583105e-01 +4.692369e+00 +1.198243e+01 +2.262850e+01 +3.663057e+01 +5.398865e+01 +7.470273e+01 +9.877282e+01 +1.261989e+02 +1.569810e+02 +1.911191e+02 +2.286132e+02 
2.434958     12     17 +5.004876e+02 +4.442063e+02 +3.912811e+02 +3.417118e+02 +2.954985e+02 +2.526413e+02 +2.131400e+02 +1.769948e+02 +1.442056e+02 +1.147723e+02 +8.869509e+01 +6.597387e+01 +4.660865e+01 +3.059943e+01 +1.794622e+01 +8.649014e+00 +2.707813e+00 +1.226162e-01 +8.934245e-01 +5.020238e+00 +1.250306e+01 +2.334188e+01 +3.753671e+01 +5.508754e+01 +7.599437e+01 +1.002572e+02 +1.278761e+02 +1.588509e+02 +1.931818e+02 +2.308686e+02 
2.467581     12     17 +5.103272e+02 +4.534789e+02 +3.999867e+02 +3.498505e+02 +3.030703e+02 +2.596460e+02 +2.195778e+02 +1.828656e+02 +1.495094e+02 +1.195092e+02 +9.286501e+01 +6.957682e+01 +4.964463e+01 +3.306845e+01 +1.984827e+01 +9.984101e+00 +3.475933e+00 +3.237703e-01 +5.276122e-01 +4.087459e+00 +1.100331e+01 +2.127517e+01 +3.490303e+01 +5.188689e+01 +7.222676e+01 +9.592264e+01 +1.229745e+02 +1.533824e+02 +1.871463e+02 +2.242662e+02 
2.466052     12     17 +5.098636e+02 +4.530420e+02 +3.995763e+02 +3.494667e+02 +3.027131e+02 +2.593154e+02 +2.192738e+02 +1.825882e+02 +1.492586e+02 +1.192849e+02 +9.266733e+01 +6.940573e+01 +4.950013e+01 +3.295053e+01 +1.975694e+01 +9.919356e+00 +3.437774e+00 +3.121973e-01 +5.426254e-01 +4.129058e+00 +1.107150e+01 +2.136994e+01 +3.502439e+01 +5.203484e+01 +7.240129e+01 +9.612375e+01 +1.232022e+02 +1.536367e+02 +1.874272e+02 +2.245736e+02 
2.425780     12     17 +4.977365e+02 +4.416148e+02 +3.888490e+02 +3.394393e+02 +2.933855e+02 +2.506878e+02 +2.113461e+02 +1.753603e+02 +1.427306e+02 +1.134569e+02 +8.753916e+01 +6.497745e+01 +4.577175e+01 +2.992205e+01 +1.742835e+01 +8.290657e+00 +2.508970e+00 +8.328732e-02 +1.013610e+00 +5.299937e+00 +1.294227e+01 +2.394061e+01 +3.829495e+01 +5.600529e+01 +7.707164e+01 +1.014940e+02 +1.292724e+02 +1.604067e+02 +1.948971e+02 +2.327435e+02 
2.413182     12     17 +4.939730e+02 +4.380702e+02 +3.855233e+02 +3.363325e+02 +2.904977e+02 +2.480189e+02 +2.088961e+02 +1.731293e+02 +1.407185e+02 +1.116638e+02 +8.596498e+01 +6.362220e+01 +4.463543e+01 +2.900467e+01 +1.672991e+01 +7.811150e+00 +2.248399e+00 +4.165225e-02 +1.190911e+00 +5.696174e+00 +1.355744e+01 +2.477471e+01 +3.934799e+01 +5.727727e+01 +7.856256e+01 +1.032039e+02 +1.312011e+02 +1.625544e+02 +1.972638e+02 +2.353291e+02 
