    17     23 +8.827470e+02 +8.074509e+02 +7.355108e+02 +6.669268e+02 +6.016988e+02 +5.398267e+02 +4.813107e+02 +4.261507e+02 +3.743466e+02 +3.258986e+02 +2.808066e+02 +2.390706e+02 +2.006906e+02 +1.656666e+02 +1.339986e+02 +1.056866e+02 +8.073060e+01 +5.913062e+01 +4.088664e+01 +2.599867e+01 +1.446670e+01 +6.290738e+00 +1.470779e+00 +6.826120e-03 +1.898878e+00 +7.146934e+00 +1.575099e+01 +2.771106e+01 +4.302713e+01 +6.169921e+01 
    17     23 +9.244251e+02 +8.473328e+02 +7.735966e+02 +7.032164e+02 +6.361922e+02 +5.725240e+02 +5.122118e+02 +4.552555e+02 +4.016553e+02 +3.514112e+02 +3.045230e+02 +2.609908e+02 +2.208146e+02 +1.839944e+02 +1.505303e+02 +1.204221e+02 +9.366993e+01 +7.027377e+01 +5.023362e+01 +3.354947e+01 +2.022133e+01 +1.024919e+01 +3.633059e+00 +3.729316e-01 +4.688086e-01 +3.920690e+00 +1.072858e+01 +2.089247e+01 +3.441236e+01 +5.128826e+01 
    16     23 +8.520834e+02 +7.781361e+02 +7.075447e+02 +6.403094e+02 +5.764301e+02 +5.159068e+02 +4.587395e+02 +4.049281e+02 +3.544728e+02 +3.073735e+02 +2.636302e+02 +2.232430e+02 +1.862117e+02 +1.525364e+02 +1.222171e+02 +9.525385e+01 +7.164659e+01 +5.139533e+01 +3.450007e+01 +2.096082e+01 +1.077757e+01 +3.950332e+00 +4.790949e-01 +3.638629e-01 +3.604636e+00 +1.020141e+01 +2.015420e+01 +3.346298e+01 +5.012777e+01 +7.014857e+01 
    17     23 +9.118499e+02 +8.352952e+02 +7.620966e+02 +6.922540e+02 +6.257674e+02 +5.626368e+02 +5.028622e+02 +4.464436e+02 +3.933810e+02 +3.436744e+02 +2.973238e+02 +2.543292e+02 +2.146906e+02 +1.784080e+02 +1.454815e+02 +1.159109e+02 +8.969634e+01 +6.683778e+01 +4.733523e+01 +3.118869e+01 +1.839815e+01 +8.963608e+00 +2.885076e+00 +1.625492e-01 +7.960268e-01 +4.785509e+00 +1.213100e+01 +2.283249e+01 +3.688998e+01 +5.430349e+01 
    17     23 +8.650767e+02 +7.905550e+02 +7.193892e+02 +6.515795e+02 +5.871257e+02 +5.260280e+02 +4.682863e+02 +4.139005e+02 +3.628708e+02 +3.151971e+02 +2.708794e+02 +2.299177e+02 +1.923120e+02 +1.580623e+02 +1.271686e+02 +9.963089e+01 +7.544920e+01 +5.462352e+01 +3.715384e+01 +2.304017e+01 +1.228251e+01 +4.880845e+00 +8.351878e-01 +1.455356e-01 +2.811888e+00 +8.834245e+00 +1.821261e+01 +3.094697e+01 +4.703735e+01 +6.648372e+01 
    17     23 +9.002617e+02 +8.242057e+02 +7.515058e+02 +6.821619e+02 +6.161740e+02 +5.535420e+02 +4.942661e+02 +4.383462e+02 +3.857823e+02 +3.365744e+02 +2.907225e+02 +2.482267e+02 +2.090868e+02 +1.733029e+02 +1.408750e+02 +1.118032e+02 +8.608729e+01 +6.372743e+01 +4.472358e+01 +2.907573e+01 +1.678389e+01 +7.848050e+00 +2.268216e+00 +4.438713e-02 +1.176563e+00 +5.664743e+00 +1.350893e+01 +2.470912e+01 +3.926531e+01 +5.717751e+01 
    17     23 +9.006643e+02 +8.245910e+02 +7.518737e+02 +6.825124e+02 +6.165071e+02 +5.538578e+02 +4.945645e+02 +4.386272e+02 +3.860459e+02 +3.368206e+02 +2.909514e+02 +2.484381e+02 +2.092808e+02 +1.734796e+02 +1.410343e+02 +1.119451e+02 +8.621183e+01 +6.383460e+01 +4.481336e+01 +2.914813e+01 +1.683891e+01 +7.885685e+00 +2.288470e+00 +4.725912e-02 +1.162053e+00 +5.632852e+00 +1.345966e+01 +2.464246e+01 +3.918128e+01 +5.707609e+01 
    17     23 +9.429909e+02 +8.651116e+02 +7.905883e+02 +7.194210e+02 +6.516098e+02 +5.871545e+02 +5.260552e+02 +4.683119e+02 +4.139247e+02 +3.628934e+02 +3.152182e+02 +2.708989e+02 +2.299357e+02 +1.923284e+02 +1.580772e+02 +1.271820e+02 +9.964273e+01 +7.545950e+01 +5.463229e+01 +3.716107e+01 +2.304587e+01 +1.228666e+01 +4.883466e+00 +8.362721e-01 +1.450834e-01 +2.809899e+00 +8.830720e+00 +1.820755e+01 +3.094038e+01 +4.702921e+01 
    17     23 +8.789475e+02 +8.038172e+02 +7.320430e+02 +6.636248e+02 +5.985626e+02 +5.368564e+02 +4.785062e+02 +4.235120e+02 +3.718738e+02 +3.235916e+02 +2.786654e+02 +2.370953e+02 +1.988811e+02 +1.640229e+02 +1.325207e+02 +1.043746e+02 +7.958444e+01 +5.815029e+01 +4.007215e+01 +2.535001e+01 +1.398387e+01 +5.973745e+00 +1.319620e+00 +2.150039e-02 +2.079385e+00 +7.493275e+00 +1.626317e+01 +2.838907e+01 +4.387097e+01 +6.270888e+01 
    17     23 +9.500331e+02 +8.718573e+02 +7.970375e+02 +7.255737e+02 +6.574659e+02 +5.927141e+02 +5.313183e+02 +4.732785e+02 +4.185948e+02 +3.672670e+02 +3.192952e+02 +2.746795e+02 +2.334197e+02 +1.955160e+02 +1.609682e+02 +1.297765e+02 +1.019407e+02 +7.746099e+01 +5.633726e+01 +3.856954e+01 +2.415782e+01 +1.310211e+01 +5.402399e+00 +1.058694e+00 +7.099485e-02 +2.439300e+00 +8.163610e+00 +1.724393e+01 +2.968024e+01 +4.547257e+01 
