-0.700000 +1.350581e-01
-0.278947 +7.928147e+01
-0.036842 +3.567576e+02
0.205263 +5.286352e+02
0.447368 +3.574422e+02
0.689474 +1.466570e+02
0.931579 +4.659316e+01
1.173684 +1.403568e+01
1.415789 +4.710871e+00
1.657895 +1.986481e+00
1.900000 +1.138771e+00
2.142105 +9.215231e-01
2.384211 +1.048905e+00
2.626316 +1.605701e+00
2.868421 +3.033355e+00
3.110526 +6.226435e+00
3.352632 +1.173369e+01
3.594737 +1.645984e+01
3.836842 +1.337282e+01
4.078947 +4.698209e+00
4.500000 +3.758125e-02
